,centroid_x,centroid_y,std_x,std_y,freq,movement_freq,touchdown_freq,velocity,gesture
2013-07-01 17:24:55,722.5,510.3768115942029,134.41206397186406,119.47745928801743,69,69,1,11.119475750724636,4
2013-07-01 17:25:00,509.57835820895525,474.2276119402985,273.1295160461976,149.58064960284025,134,134,2,15.0285070522388,4
2013-07-01 17:25:05,562.5645161290323,422.5774193548387,254.88150869174217,148.2282280933245,155,155,2,13.597268487741932,4
2013-07-01 17:25:10,579.4829931972789,405.0170068027211,199.63347763769264,111.27364170783937,147,147,2,10.92499956870748,4
2013-07-01 17:25:15,713.6358695652174,445.4347826086956,228.26620885674023,167.83579130450502,92,92,0,15.965840967391307,4
2013-07-01 17:25:20,862.9413580246913,598.7561728395061,187.47057231431978,166.67118331239072,162,162,2,14.051272641975304,4
2013-07-01 17:25:25,276.39506172839504,442.0679012345679,210.08479086869662,148.87906745827246,162,162,2,13.405475450617287,4
2013-07-01 17:25:30,772.1713286713286,504.27272727272725,192.78957646066908,148.9758786514595,143,143,2,11.92328282517482,4
2013-07-01 17:25:35,460.4955357142857,402.4017857142857,226.4773569766608,162.9749723681649,112,112,2,15.710683999999999,4
2013-07-01 17:25:40,618.9583333333334,451.6666666666667,177.96112915100466,118.87151825861125,60,60,0,15.695705833333335,4
2013-07-01 17:25:45,482.2578125,383.853515625,23.691272851278494,18.583753903895175,256,256,1,1.9893084601562507,7
2013-07-01 17:25:50,469.0232558139535,391.687707641196,36.48873512055021,32.24989118939124,301,301,0,3.926607299003321,7
2013-07-01 17:25:55,468.0516666666667,429.43333333333334,34.401813612390086,34.00632769500242,300,300,0,4.127304930000001,7
2013-07-01 17:26:00,461.62166666666667,459.0966666666667,35.772380985336845,39.81374683463317,300,300,0,4.957945106666665,7
2013-07-01 17:26:05,495.68666666666667,453.23833333333334,35.567428387442845,37.29504567627637,300,300,0,4.874759143333334,7
2013-07-01 17:26:10,511.6644736842105,457.0888157894737,26.670405276297394,21.840868033783664,152,152,0,3.420475059210527,7
2013-07-01 17:26:15,934.0771812080537,97.36912751677852,27.00771337834155,23.157228363922055,298,298,1,2.8799656812080565,7
2013-07-01 17:26:20,907.0827814569536,189.82119205298014,35.37367822512485,87.90824732683475,302,302,1,3.4214383490066247,7
2013-07-01 17:26:25,903.1483333333333,226.63833333333332,35.52784715732628,33.639939292566815,300,300,0,3.995746153333336,7
2013-07-01 17:26:30,906.948160535117,213.4581939799331,42.9303496503541,31.55753919349262,299,299,0,4.941815448160537,7
2013-07-01 17:26:35,916.6071428571429,206.75324675324674,39.142523400882176,27.179399563484203,154,154,0,4.848973422077923,7
2013-07-01 17:26:40,902.9698492462312,87.4748743718593,27.652316385654025,27.116180488821055,199,199,1,3.4785081708542696,7
2013-07-01 17:26:45,877.4771986970684,121.52768729641694,162.23680385212597,63.31203239981092,307,307,8,3.242055429967429,8
2013-07-01 17:26:50,852.78664495114,144.55374592833877,225.1811418638896,60.92972119963006,307,307,11,3.3551574736156353,8
2013-07-01 17:26:55,855.0290322580645,146.09032258064516,208.8913193428465,52.97558425731325,310,310,10,4.352118325806451,8
2013-07-01 17:27:00,839.8576158940398,158.31456953642385,202.79945970200887,79.40109323945984,302,302,10,3.9092528953642405,8
2013-07-01 17:27:05,840.4948453608248,144.95017182130584,170.17357510199182,58.77596352167619,291,291,7,3.4174856068728543,8
2013-07-01 17:27:10,-1.0,-1.0,0.0,0.0,0,0,0,0.0,0
2013-07-01 17:27:15,106.54597701149426,119.94252873563218,30.72104726820489,20.9564089779731,87,87,0,3.424797827586208,8
2013-07-01 17:27:20,180.28688524590163,113.71475409836066,174.83137691430917,78.76360959271865,305,305,5,2.987837811803282,8
2013-07-01 17:27:25,205.04326923076923,192.69070512820514,166.90706991228805,100.85221117326364,312,312,12,2.9144102403846155,8
2013-07-01 17:27:30,206.17096774193547,339.65806451612906,180.44974323620386,46.13304787540209,310,310,11,3.294712149677421,8
2013-07-01 17:27:35,192.06410256410257,414.1458333333333,201.02491181506116,72.34488039189415,312,312,12,3.445695646153846,8
2013-07-01 17:27:40,226.29807692307693,460.22596153846155,228.97363458247864,81.26741850809324,312,312,13,2.4012196961538477,8
2013-07-01 17:27:45,161.57766990291262,488.29611650485435,136.79548124137548,62.12695567330767,309,309,9,2.4804020711974135,8
2013-07-01 17:27:50,167.27044025157232,494.2987421383648,142.4867888296061,60.98906452884521,318,318,17,2.6058853861635227,8
2013-07-01 17:27:55,182.2188498402556,491.5479233226837,135.96556123615508,59.283199103912246,313,313,16,2.4759943795527173,8
2013-07-01 17:28:00,215.2594936708861,493.121835443038,200.40928535278957,92.8894984297214,316,316,17,3.0751308962025323,8
2013-07-01 17:28:05,170.26898734177215,522.6708860759494,173.21612920312623,86.25673697455805,316,316,16,3.1334469506329157,8
2013-07-01 17:28:10,161.3166144200627,528.0250783699059,176.5851837302046,94.02235782840876,319,319,18,3.119246440125394,8
2013-07-01 17:28:15,147.9788961038961,536.6769480519481,162.31070270057762,83.74121775784805,308,308,13,2.600359925974029,8
2013-07-01 17:28:20,109.63770491803278,552.7803278688525,103.77936674416806,56.85676491849859,305,305,5,2.140498039344265,8
2013-07-01 17:28:25,70.75,571.875,1.8516401995451028,0.3535533905932738,8,8,0,0.95225425,0
2013-07-01 17:28:30,-1.0,-1.0,0.0,0.0,0,0,0,0.0,0
2013-07-01 17:28:35,668.5,429.5,0.0,0.0,1,1,1,0.0,2
2013-07-01 17:28:40,218.0,334.0,0.0,0.0,1,1,1,0.0,2
2013-07-01 17:28:45,519.0,456.5,0.0,0.0,1,1,1,0.0,2
2013-07-01 17:28:50,509.65,311.4,181.73883123256235,98.01751544154408,10,10,3,1.9992421,2
2013-07-01 17:28:55,660.8333333333334,285.3333333333333,531.6672675022728,381.90389279677856,3,3,3,0.0,2
2013-07-01 17:29:00,495.5,367.125,218.90066240192147,110.28023017144399,4,4,4,0.0,2
2013-07-01 17:29:05,519.0,387.0,98.99494936611666,142.12846301849606,2,2,2,0.0,2
2013-07-01 17:29:10,493.625,431.875,187.6194619435841,85.95868678227544,4,4,4,0.0,2
