,centroid_x,centroid_y,std_x,std_y,freq,movement_freq,touchdown_freq,velocity,gesture
2013-07-01 17:24:00,625.86397058823525,286.15441176470586,14.401834619725948,8.2389127981704799,136,136,0,0.53045688235294108,5
2013-07-01 17:24:01,615.57664233576645,292.32846715328469,14.594127862087218,8.0390677402979041,137,137,0,0.53325802627737229,5
2013-07-01 17:24:02,604.54827586206898,299.03793103448277,15.200548708335026,9.2610824673702101,145,145,0,0.53570806896551726,5
2013-07-01 17:24:03,592.3179012345679,307.27777777777777,16.566800237281026,12.01913588113524,162,162,0,0.54346685925925953,5
2013-07-01 17:24:04,578.03260869565213,318.19565217391306,20.4733338957729,16.308158895683967,184,184,0,0.58762117282608739,5
2013-07-01 17:24:05,564.62113402061857,329.01288659793812,22.103255492586499,18.3101118448104,194,194,0,0.58950998247422715,5
2013-07-01 17:24:06,552.8434343434343,338.61616161616161,22.495983450254879,18.73639313826493,198,198,0,0.58770170000000044,5
2013-07-01 17:24:07,540.47969543147212,348.9441624365482,21.605982115425334,17.974313558293257,197,197,0,0.57973645786802053,5
2013-07-01 17:24:08,527.0271739130435,360.1603260869565,18.008629402406218,14.939956397554834,184,184,0,0.57298862717391297,5
2013-07-01 17:24:09,514.27108433734941,370.82530120481925,14.752257393736331,12.247432318390933,166,166,0,0.52744788915662644,5
2013-07-01 17:24:10,503.43312101910828,379.8980891719745,13.150886625735824,11.273087257949445,157,157,0,0.52110642547770714,5
2013-07-01 17:24:11,493.78343949044586,388.39171974522293,13.168322747849118,11.599253743587326,157,157,0,0.52110642547770714,5
2013-07-01 17:24:12,486.77338129496405,394.57194244604318,11.89099388551862,10.762347332836276,139,139,0,0.54629517697841723,5
2013-07-01 17:24:13,482.44036697247708,398.41284403669727,9.5364128598995492,8.8330304027454609,109,109,0,0.55523684403669704,0
2013-07-01 17:24:14,477.96202531645571,402.51265822784808,7.0546275737633408,6.6761029452479432,79,79,0,0.57359125569620228,0
2013-07-01 17:24:15,473.23958333333331,406.97916666666669,4.4482719371613451,4.1756109673149888,48,48,0,0.59954531666666666,0
2013-07-01 17:24:16,612.65094339622647,535.59433962264154,97.239523111038196,79.070991508347845,53,52,1,2.7894066528301891,6
2013-07-01 17:24:17,546.81632653061229,583.36734693877554,116.18689147797598,17.454292447631744,98,97,1,4.1045749387755093,6
2013-07-01 17:24:18,436.63291139240505,525.0158227848101,170.31745759660234,86.447038771585568,158,157,1,4.3002543670886073,6
2013-07-01 17:24:19,395.3119266055046,442.70642201834863,161.90705060874922,155.29312569925045,218,217,1,4.2862430275229348,6
2013-07-01 17:24:20,428.15287769784175,379.84532374100718,161.76688282207377,182.74660257916415,278,277,1,4.4888369748201447,6
2013-07-01 17:24:21,462.76499999999999,342.47166666666669,192.04575195635439,160.48637935064505,300,300,0,4.5904299600000025,6
2013-07-01 17:24:22,506.01833333333332,332.29000000000002,210.91060454036173,147.11065352744137,300,300,0,4.5853976333333373,6
2013-07-01 17:24:23,535.54666666666662,355.63333333333333,185.24303702102125,167.18163641401861,300,300,0,4.8636742166666629,6
2013-07-01 17:24:24,533.24414715719058,361.07023411371239,188.30457066433343,166.94194852742351,299,299,0,5.1837425719063521,6
