train2013-5s,train2013-1s,train2014-1s
0.8461538461538461,0.9433962264150944,0.9818181818181818
0.8333333333333334,0.9230769230769231,0.9636363636363636
1.0,0.9411764705882353,1.0
0.9,0.9607843137254902,0.9818181818181818
1.0,0.9387755102040817,0.9636363636363636
1.0,1.0,0.9636363636363636
0.8888888888888888,0.9166666666666666,0.9811320754716981
1.0,0.9565217391304348,0.9622641509433962
0.7777777777777778,0.9318181818181818,0.96
0.8888888888888888,0.9318181818181818,1.0
